Sherry,,Simple/pure drink,Alcoholic,1 fl-oz ,29,20,0,0,0,1,0,0,0,2,0.18,0.41238,29
Shirley Temple,,Cocktails,Alcoholic,1,,127.6615385,0.784615385,,38.91538462,21.3,1.2,0,,41.38461538,,,
Shortening household hydrog soybean & cttnsd oil ,0,Fats & Oils,Ingredient,1 Tbs ,13,113,0,12.2,0,0,0,3.2,0,0,,,
SHRIMP (small dried),0,Non veg,Ingredient,100 gms,100,349,68.1,8.5,0,0,0,0,0,0,,,
Shrimp bkd/brld w/margarine & salt med ,0,Non veg,Meal,2 ea ,10,16,2,0.5,0,0,0,0.1,18,21,,,
Shrimp cocktail ,0,Non veg,Meal,1 cup ,230,218,28,1.9,21,0,5,0.5,196,1129,,,
Shrimp popcorn breaded fzn ,0,Non veg,Ingredient,20 ea ,112,270,11,9,28,0,1,2,35,610,,,
SILK COTTON FLOWERS,0,Fresh vegetables,Ingredient,100 gms,100,47,1.5,0.3,9.5,0,1.6,0,0,0,,,
SILVER BELLY,0,Non veg,Ingredient,100 gms,100,91,19.2,1.6,0,0,0,0,0,0,,,
SINDUAR SAG,0,Fresh vegetables,Ingredient,100 gms,100,38,2,0.7,5.8,0,1.5,0,0,0,,,
SINDUAR (wild),0,Fresh vegetables,Ingredient,100 gms,100,29,1.1,0.8,4.4,0,3.7,0,0,0,,,
Singapore Sling,,Cocktails,Alcoholic,1,,199.2,0.2,,8.433333333,4.766666667,0.6,0,,0.5,,3,
SINGHALA,0,Non veg,Ingredient,100 gms,100,167,20.9,3.1,13.9,0,0,0,0,0,,,
SINGHI,0,Non veg,Ingredient,100 gms,100,124,22.8,0.6,6.9,0,0,0,0,53,,,
SIRK,0,Fresh vegetables,Ingredient,100 gms,100,158,3.2,1.3,33.3,0,4.9,0,0,0,,,
SKIMMED MILK POWDER (cows milk),0,Milk & products,Ingredient,100 gms,100,357,38,0.1,24.9,0,0,0,0,0,,,
SKIMMED MILK liquid,0,Milk & products,Meal,100 gms,100,29,2.5,0.1,0.5,0,0,0,0,0,,,
Slice ,,Slice,Beverages,100 ml,100,66,,0,15.8,15,,,,,,,
Slice Mangola ,,Slice,Beverages,100 ml,100,66,,0,15.4,15.4,,,,,,,
Slow Comfortable Screw,,Cocktails,Alcoholic,1,,121.9866667,0.056,0.028,0.532,0,0,,,,,2,
Smart eggs ( 1 yolk three whites),,Eggs,Everyday meal,1,,102,13.5,4.8,1.2,0.7,0,1.6,210,173,,,
Snack Mix Chex ,,International dish,Desserts/snacks,1 cup ,42,181,5,7.4,28,,2,2.4,0,432,,,
Snack cheese n’ crackers pkg ,,International dish,Desserts/snacks,1 ea ,27,100,2,2,10,,,2,10,331,,,
Snack cheese puffs Cheetos ,,International dish,Desserts/snacks,29 pce ,28,158,2,8.3,15,,1,2.5,0,365,,,
Snack crisped rice peanut butter 3.6 oz bar ,,International dish,Desserts/snacks,1 ea ,100,443,6,14.3,71,,2,5.3,3,406,,,
SNAIL big,0,Non veg,Ingredient,100 gms,100,97,10.5,0.6,3.7,0,0,0,0,0,,,
SNAIL small,0,Non veg,Ingredient,100 gms,100,74,12.6,1,0,0,0,0,0,0,,,
SNAKE GOURD,0,Fresh vegetables,Ingredient,100 gms,100,18,0.5,0.3,3.3,0,0.8,0,0,25.4,,,
Soda club ,0,Beverages,Meal,1 cup ,237,0,0,0,0,0,0,0,0,50,,,
Soft Margarine                                        ,0,Fats & Oils,Ingredient,1 tbsp,14,101,1,11,0.1,0,0,1.95,0,152,,,
Soft Sangria,,Cocktails,Alcoholic,1,,197.8518621,2.144523617,0.17745749,49.88364062,1.3732,0.3,0,,78.93876518,,,
McDonalds Soft Serve - Hot Fudge,,McDonalds,Branded,Medium,132,207,4,6,34,28,0,4.9,,560,,,
McDonalds Soft Serve - Hot Fudge,,McDonalds,Branded, Regular ,92,127,2,4,21,18,0,2.8,,410,,,
McDonalds Soft Serve - Strawberry,,McDonalds,Branded,Medium,132,158,3,2,31,29,0,1.5,,520,,,
McDonalds Soft Serve - Strawberry,,McDonalds,Branded, Regular ,92,102,2,2,20,18,0,1.1,,390,,,
Soft unsalted                                                        ,0,Fats & Oils,Ingredient,1 tbsp,14,101,1,11,1,0,0,1.95,0,4,,,
Sole,0,Non veg,Ingredient,100 gms,100,91,19,1,0,0,0,0,48,0,,,
SOLE (malahar),0,Non veg,Ingredient,100 gms,100,120,19.5,4.7,0,0,0,0,0,0,,,
SONCHAL SAG,0,Fresh vegetables,Ingredient,100 gms,100,45,4.3,0.6,5.6,0,1.2,0,0,680,,,
SONG,0,Fresh vegetables,Ingredient,100 gms,100,134,2.3,0.1,30.9,0,0.7,0,0,0,,,
Soup won ton ,0,Soups,Meal,1 cup ,241,182,14,6.3,14,0,1,2.3,53,543,,,
Sour Cream cultured ,0,Dips,Meal,2 Tbs ,29,62,1,5.7,1,0,0,3.8,13,15,,,
Sour Cream fat free ,0,Dips,Meal,3.6 oz ,100,74,3,0,16,0,0,0,9,141,,,
Sour Cream imitation cultured ,0,Milk & products,Ingredient,2 Tbs ,29,60,1,5.3,2,0,0,5.1,0,29,,,
Southern Comfort,,Simple/pure drink,Alcoholic,30 ml=1 oz,28,100,0,0,11,11,,,,,0.5,1.185,30
Soy Milk ,0,Milk & products,Meal,1 cup ,245,127,11,3.4,12,0,3,0.6,0,135,,,
Soy Nuts wheat free ,0,Nuts,Meal,1.8 oz ,50,241,20,1.7,14,0,6,1.7,1,— ,,,
SOYA BEAN OIL,0,Fats & Oils,Ingredient,100 gms,100,900,0,100,0,0,0,0,0,0,,,
Soya chunks/nuggets (Nutrela),,Tofu/ soy product,Ingredient,30 gms,30,104.2,15.6,0.2,10,0,4,0.0072,,,,,
Soya Dosa,,Breads/roti/south Indian,Meal,1 regular size,,69.81333333,2.703,3.188666667,7.42625,0,0.781416667,0.1,,144.735,,,
Soya grannies,,Tofu/ soy product,Ingredient,30 gms,30,103.8,15.6,0.2,9.9,0,3.9,,,,,,
SOYA LEAVES,0,Fresh vegetables,Ingredient,100 gms,100,72,6,0.5,10.8,0,0,0,0,0,,,
SOYABEAN,soya bean,Dried beans,Ingredient,100 gms,100,432,43.2,19.5,20.9,0,3.7,0,0,0,,,
Soybean oil,,Fats & Oils,Ingredient,1 tablespoon,14,121.5,,13.5,,,,2.1,,,,,
Soybean Sprouts mature fresh ,0,Salads,Meal,10 ea ,10,12,1,0.7,1,0,0,0.1,0,1,,,
Soybean Sprouts mature stmd ,0,Cooked vegetables,Ingredient,0.5 cup ,47,38,4,2,3,0,0,0.3,0,5,,,
Soybean w/cottonseed oil                                   ,0,Fats & Oils,Ingredient,1 tbsp,14,120,0,14,0,0,0,2.45,0,0,,,
Soybean  hydrogenated                                    ,0,Fats & Oils,Ingredient,1 tbsp,14,120,0,14,0,0,0,2.03,0,0,,,
Soybeans green ckd w/salt drained ,0,Cooked beans,Ingredient,0.5 cup ,90,127,11,4.5,10,0,4,0.7,0,225,,,
Soybeans mature ckd ,0,Cooked beans,Ingredient,1.25 cup ,215,372,36,18,21,0,13,2.8,0,2,,,
Soybeans mature ckd w/salt ,0,Cooked beans,Ingredient,1.25 cup ,215,372,36,18,21,0,13,2.8,0,510,,,
Sparkling Diamond,,Cocktails,Alcoholic,1,,67.07,0.2,,11.33,8.33,0.6,0,,0.5,,0.5,
Sparkling Gold,,Cocktails,Alcoholic,1,,152.0833333,,,1.75,1.75,0,,,,,4.8,
Spearmint dried ,0,Spices,Ingredient,1 Tbs ,2,5,0,0.1,1,0,0,0,0,6,,,
Spicy Prawn Pickle,,Indian restaurant dish,Meal,One serving,,132.95325,0.20425,13.663275,2.46835,0.021,0.35535,0.015,,85.95,,,
Spicy Sindhi Dal,,Cooked dal,Meal,.5 cup cooked,,78.50694595,4.231308108,1.458310811,12.63203243,0.084,4.871708108,0.02,,504.8804054,,,
Spicy Tousali,,Breads/roti/south Indian,Meal,One such,,222.0433929,2.469875,13.722625,21.130625,0.023125,0.689125,0.224375,0.75,9.25,,,
SPINACH,0,Fresh vegetables,Ingredient,100 gms,100,26,2,0.7,2.9,0,0.6,0,0,58.5,,,
Spinach (Palak),0,Fresh vegetables,Ingredient,1 cup ,30,7,1,0,1,0,1,0,0,24,,,
Spinach And Tofu Soup,,Soups,Meal,One serving,,109.5338768,7.494583333,4.789347826,8.446811594,0.217391304,0.688586957,0.817391304,5.4,1547.289493,,,
Spinach Arhar Dal,,Cooked dal,Meal,.5 cup cooked,,165.8772368,10.54803246,2.691648246,28.49565088,1.1,10.10272105,0.1185,,99.775,,,
SPINACH stalks,0,Fresh vegetables,Ingredient,100 gms,100,20,0.9,0.1,3.8,0,0,0,0,0,,,
Spinach 80% ckd fzn ,0,Cooked vegetables,Ingredient,3 oz ,85,20,2,0,3,0,2,0,0,115,,,
Spinach chpd fzn ,0,Cooked vegetables,Ingredient,0.33 cup ,85,20,3,0.1,3,0,2,0.1,0,79,,,
Spinach ckd w/salt drained ,0,Cooked vegetables,Ingredient,0.5 cup ,90,21,3,0.1,3,0,2,0,0,275,,,
Spinach ckd drained ,0,Cooked vegetables,Ingredient,0.5 cup ,90,21,3,0.1,3,0,2,0,0,63,,,
Spinach ckd drained ,0,Cooked vegetables,Ingredient,0.5 cup ,95,21,3,0.2,3,0,3,0.1,0,75,,,
Spinach cnd not drained ,0,Canned vegetables,Ingredient,0.5 cup ,117,22,2,0.3,3,0,2,0.1,0,373,,,
Spring Onion,0,Fresh vegetables,Ingredient,100 gms,100,41,0.9,0.2,8.9,0,1.6,0,0,2.2,,,
McDonalds Sprite,,McDonalds,Beverages,Large,494,237,0,0,59,59,0,0,,_,,,
McDonalds Sprite,,McDonalds,Beverages,Medium,344,165,0,0,41,41,0,0,,_,,,
McDonalds Sprite,,McDonalds,Beverages, Regular ,249,120,0,0,30,30,0,0,,_,,,
Sprite Sprite,,Sprite,Beverages,100 ml,100,48,0,0,12,12,,,,,,,
Sprouted Green Gram Salad(Fangevela Mag),,Salads,Meal,One serving,,225.9446667,14.229125,2.836533333,36.01110833,0.14,1.135133333,0.025,,68.1341,,,
Squash acorn ckd mashed ,0,Cooked vegetables,Ingredient,0.5 cup ,122,42,1,0,11,0,3,0,0,4,,,
Squash banana fresh ,0,Fresh vegetables,Ingredient,0.75 cup ,85,30,1,0,7,0,1,0,0,0,,,
Squash butternut bkd cubes ,0,Cooked vegetables,Ingredient,0.5 cup ,102,41,1,0,11,0,3,0,0,4,,,
Squash butternut fresh cubes ,0,Fresh vegetables,Ingredient,0.5 cup ,120,54,1,0.1,14,0,2,0,0,5,,,
Squash spaghetti bkd/ckd drained ,0,Cooked vegetables,Ingredient,0.5 cup ,78,21,1,0.1,5,0,1,0,0,14,,,
Squash spaghetti ckd w/salt drained ,0,Cooked vegetables,Ingredient,0.5 cup ,78,21,1,0.1,5,0,1,0,0,197,,,
Squash summer all types ckd w/salt drained ,0,Cooked vegetables,Ingredient,0.5 cup ,90,18,1,0.2,4,0,1,0.1,0,213,,,
Squash summer all types ckd drained slices ,0,Cooked vegetables,Ingredient,0.5 cup ,90,18,1,0.2,4,0,1,0.1,0,1,,,
Squash summer all types fresh med ,0,Fresh vegetables,Ingredient,1 ea ,196,31,2,0.3,7,0,2,0.1,0,4,,,
Squash summer all types fresh sml ,0,Fresh vegetables,Ingredient,1 ea ,118,19,1,0.2,4,0,1,0.1,0,2,,,
Squash winter all types fresh cubes ,0,Fresh vegetables,Ingredient,0.5 cup ,58,20,1,0,5,0,1,0,0,2,,,
Squash winter ckd w/salt ,0,Cooked vegetables,Ingredient,1 cup ,240,94,2,1,21,0,7,0.3,0,2,,,
Squash zucchini Italian style cnd ,0,Canned vegetables,Ingredient,0.5 cup ,114,33,1,0.1,8,0,2,0,0,424,,,
Squash zucchini slices stmd ,0,Cooked vegetables,Ingredient,0.5 cup ,90,13,1,0.1,3,0,1,0,0,3,,,
Squash zucchini w/skin ckd drained slices ,0,Cooked vegetables,Ingredient,0.5 cup ,90,14,1,0,4,0,1,0,0,3,,,
STAR APPLE,0,Fresh vegetables,Ingredient,100 gms,100,28,0.3,0.2,6.3,0,1,0,0,0,,,
Stars & Stripes,,Cocktails,Alcoholic,1,,180,,7.56,11.05,8.25,0,5.04,28,16.8,,1.5,
Steam rice,,Indian restaurant dish,Meal,#REF!,,521.4285714,10.14285714,1,114.1428571,0.142857143,1.857142857,0.285714286,,50,,,
Strawberries,0,Fruits,Everyday meal,1 cup ,144,46,1,0.3,11,0,3,0,0,1,,,
Strawberries,0,Fruits,Ingredient,100 gms,100,44,0.7,0.2,9.8,0,1.1,0,0,0,,,
Strawberries Orange Smoothie,,Beverages,Meal,1,,123.88,5.929,3.9845,16.3955,0,1.575,2.375,10,1,,,
Strawberry And Watermelon Smoothie,,Beverages,Meal,1,,516.3146853,28.79685315,14.51468531,105.0153846,1.4,16.77342657,5.95,20,48.64055944,,,
Strawberry Colada,,Beverages,Meal,1,,428.8040323,4.676177419,23.54971774,51.67408065,0,4.6875,0,,3.981854839,,#REF!,
McDonalds Strawberry Milkshake,,McDonalds,Beverages,Large,402,326,7,8,56,45,0,5.2,,170,,,
McDonalds Strawberry Milkshake,,McDonalds,Beverages,Medium,275,224,5,6,38,31,0,3.5,,110,,,
McDonalds Strawberry Milkshake,,McDonalds,Beverages, Regular ,200,162,4,4,28,22,0,2.6,,80,,,
Act II Strawberry popcorn,,Act II,Branded,1 pack,35,141.4,2.1,1.75,29.4,14,2.1,0.665,,70,,,
Strawberry Syrup,,Syrup,Meal,1 cup ,246,47,0,0,12,0,0,0,0,16,,,
Strong beer,,Simple/pure drink,Alcoholic,100 ml,100,50,0.333333333,0,3.611111111,0,0,0,0,0,0.06,0.474,100
Strong beer,,Simple/pure drink,Alcoholic,1 bottle=650 ml,650,325,2.166666667,0,23.47222222,0,0,0,0,0,0.06,3.081,650
Strong beer,,Simple/pure drink,Alcoholic,1 big pint=500 ml,500,250,1.666666667,0,18.05555556,0,0,0,0,0,0.06,2.37,500
Strong beer,,Simple/pure drink,Alcoholic,1 pint= 330 ml,330,165,1.1,0,11.91666667,0,,,,,0.06,1.5642,330
Strudel apple ,,Desserts/snacks,Desserts/snacks,1 pce ,71,195,2,7.6,29,,2,1.5,,191,,,
Stuffed batter fired paneer,,Indian restaurant dish,Meal,1 serving,,165.80625,6.405,11.468125,9.0975,0.7725,1.4725,4.718125,20.625,485.45,,,
Stuffed olives,0,Indian restaurant dish,Meal,1 serving,0,145,1,14.6,4,0,3,2,0,1556,,,
Subz miloni (matar palak malai),,Indian restaurant dish,Meal,1 serving,,993.0489536,26.26501754,78.51264223,44.31364912,1.275,8.829412281,12.5509881,56.72619048,1625,,,
Sugar,0,Sugar & Substitutes,Ingredient,1 tsp ,4,16,0,0,4,0,0,0,0,0,,,
SUGAR CANE JUICE,0,Beverages,Beverages,100 gms,100,39,0.1,0.2,9.1,0,0,0,0,0,,,
Sugar brown unpacked ,,Sugar & Substitutes,Meal,1 cup ,145,547,0,0,141,,,0,0,57,,,
Sugar castor,0,Sugar & Substitutes,Ingredient,1 cup ,145,547,0,0,141,0,0,0,0,57,,,
Sugar icing,0,Sugar & Substitutes,Ingredient,0.25 cup ,37,140,0,0,37,0,0,0,0,0,,,
Sugar powdered ,,Sugar & Substitutes,Meal,0.25 cup ,37,140,0,0,37,,,0,0,0,,,
Sugar white granulated ,,Sugar & Substitutes,Everyday meal,1 tsp ,4,16,0,0,4,,,0,0,0,,,
SUNDAKAI dry,0,Dried vegetables,Ingredient,100 gms,100,269,8.3,1.7,55,0,17.6,0,0,0,,,
SUNFLOWER OIL,0,Fats & Oils,Ingredient,100 gms,100,900,0,100,0,0,0,0,0,0,,,
Sunflower oil                           ,,Fats & Oils,Ingredient,1 tablespoon,14,121.5,,13.5,,,,1.4,,,,,
SUNFLOWER SEEDS,0,Seeds,Ingredient,100 gms,100,620,19.8,52.1,17.9,0,1,0,0,0,,,
Sunshine Salad,,Salads,Meal,One serving,,179.186277,5.138963851,4.403635135,30.02985676,0,2.652726351,0.08125,,33.80340541,,,
SURMAI dried,0,Non veg,Ingredient,100 gms,100,210,38.6,6.2,0,0,0,0,0,0,,,
SURMAI fresh,0,Non veg,Ingredient,100 gms,100,92,19.9,1.4,0,0,0,0,0,0,,,
Sushi California roll ,,International dish,Meal,1 serving ,198,292,8,1,49,,9,1,,952,,,
Sushi cucumber roll ,,International dish,Meal,6 pce ,85,120,3,0,25,,3,0,,90,,,
Sushi krab roll ,,International dish,Meal,6 pce ,112,150,7,0,30,,2,0,,240,,,
Sushi w/veg & fish ,,International dish,Meal,3 oz ,85,119,5,0.3,24,,2,0.1,,48,,,
SUSNI SAG,0,Fresh vegetables,Ingredient,100 gms,100,46,3.7,1.4,4.6,0,1.3,0,0,0,,,
Suva Moong Dal,,Cooked dal,Meal,.5 cup cooked,,113.123302,3.553572772,6.185838119,11.12124752,0,3.544383168,0.04039604,,21.32960396,,,
Swari,,Breads/roti/south Indian,Meal,One such,,323.4,8.8,5.72,59.12,0,0.24,0,,50.4,,,
Sweet Corn Vegetable Soup,,Soups,Meal,One serving,,120.404725,8.05883,3.4247075,13.659625,0,0.8325,0.9,8.1,1620.36,,,
Dominos Sweet Icing Dipping Sauce,,Dominos,Branded,1 pack,71,250,0,3,57,55,0,2.5,,0,,,
SWEET POTATO,0,Fresh vegetables,Ingredient,100 gms,100,120,1.2,0.3,28.2,0,0.8,0,0,9,,,
SWEET POTATO LEAVES,0,Fresh vegetables,Ingredient,100 gms,100,63,4.2,0.8,9.7,0,2.4,0,0,0,,,
Sweet Singapore Sling,,Cocktails,Alcoholic,1,,179.4,0.02,,0.41,0.11,0.06,0,,0.05,,3,
Sweetpotatoes fresh cubes ,0,Fresh vegetables,Meal,1 cup ,133,114,2,0,27,0,4,0,0,73,,,
Sweetpotatoes mashed f/cnd ,0,Cooked vegetables,Ingredient,1 cup ,256,259,5,0.3,59,0,4,0.1,0,192,,,
Swiss Chard ckd drained chpd ,0,Cooked vegetables,Ingredient,0.5 cup ,88,18,2,0,4,0,2,0,0,157,,,
SWORD BEANS,0,Fresh vegetables,Ingredient,100 gms,100,44,2.7,0.2,7.8,0,1.5,0,0,29,,,
Syrup caramel /chasni,0,Baking,Ingredient,2 Tbs ,39,100,1,0,25,0,0,0,0,105,,,
Syrup corn dark ,0,Syrup,Meal,2 Tbs ,41,117,0,0,32,0,0,0,0,64,,,
Syrup corn light ,0,Syrup,Meal,1 cup ,328,961,0,0,261,0,0,0,0,397,,,
Syrup dietetic ,0,Syrup,Meal,1 Tbs ,15,6,0,0,7,0,0,0,0,3,,,
Syrup pancake ,0,Syrup,Meal,1 Tbs ,20,47,0,0,12,0,0,0,0,16,,,
Syrup pancake w/butter ,0,Syrup,Meal,1 cup ,315,932,0,4.9,233,0,0,3.2,13,309,,,
Syrup raspberry ,,Syrup,Meal,2 Tbs ,38,100,0,0,25,,,0,0,5,,,
Tabasco Sauce,0,Sauce,Ingredient,1 tsp ,5,1,0,0,0,0,0,0,0,30,,,
TABLE RADISH LEAVES,0,Fresh vegetables,Ingredient,100 gms,100,38,3.9,0.6,4.2,0,0.6,0,0,0,,,
Taco Shells ,0,Pasta & noodles,Ingredient,2 ea ,27,130,2,6,18,0,2,1,0,190,,,
Taco sml ,0,Breads/roti/south Indian,Meal,1 ea ,171,369,21,19,27,0,0,11.4,56,802,,,
Taftan,,Breads/roti/south Indian,Meal,One such,,854.95,6.52875,73.961125,4.47775,0,0.17125,3.845,18,198.999,,,
Tamale w/meat ,,International dish,Meal,1 serving ,70,134,6,6.7,11,,2,2.6,,84,,,
TAMARIND LEAVES tender,0,Fresh vegetables,Ingredient,100 gms,100,115,5.8,2.1,18.2,0,1.9,0,0,0,,,
TAMARIND PULP,0,Spices,Ingredient,100 gms,100,283,3.1,0.1,67.4,0,5.6,0,0,0,,,
TAMARIND SEED KERNEL roasted,0,Fresh vegetables,Ingredient,100 gms,100,387,16.1,7.3,64.1,0,1,0,0,0,,,
Tandoori aloo,,Indian restaurant dish,Meal,1 serving,,170.8418677,5.488224436,8.554166362,13.97250778,0.489553571,2.366991245,3.56863724,14.99345238,1282.763271,,,
Tandoori prawns,,Indian restaurant dish,Meal,1 serving,,40.46655784,5.075416304,1.779575716,1.022026052,0.162819549,0.224199182,0.170701754,0.561954887,4724.261905,,,
Tandoori Roti,,Indian restaurant dish,Meal,One such,,641.031,18.8995,8.9315,121.6782,0,1.4825,2.03516,10.624,279.1475,,,
Tang Orange,,Tang,Beverages,2 table spoon powder=1 glass ,22.5,88,0,0,21.4,21.3,,0,,4,,,
Tangdi kebab,,Indian restaurant dish,Meal,1 serving,,196.1914411,16.38869925,10.68085088,3.862038847,0.677738095,1.326753759,2.473333333,91.00714286,284.7714286,,,
Tangelo fresh 2 3/8_ ,0,Fruits,Meal,1 ea ,96,45,1,0,11,0,2,0,0,0,,,
Tangerines fresh lrg 2 1/2_ ,0,Fruits,Meal,1 ea ,98,52,1,0.2,13,0,2,0,0,2,,,
TAPIOCA,alookand,Fresh vegetables,Ingredient,100 gms,100,157,0.7,0.2,38.1,0,0.6,0,0,0,,,
TAPIOCA chips dried,0,Desserts/snacks,Desserts/snacks,100 gms,100,338,1.3,0.3,82.6,0,1.8,0,0,7.5,,,
Tapioca dry ,0,Dried vegetables,Ingredient,1.5 tsp ,6,20,0,0,5,0,0,0,0,0,,,
TAPRA (dried),0,Non veg,Ingredient,100 gms,100,334,62.3,9,1,0,0,0,0,0,,,
TAPSI (dried),0,Non veg,Ingredient,100 gms,100,343,58.5,12.1,0,0,0,0,0,0,,,
Taquila Sunrise,,Cocktails,Alcoholic,1,,222.7866667,0.056,0.028,24.79866667,20.53333333,0,,,,,2,
Taro ckd slices Tahitian Colocassia ,0,International dish,Meal,0.5 cup ,68,30,3,0.3,5,0,1,0.1,0,37,,,
Tartar sauce,,Indian restaurant dish,Meal,One serving,,73.62053571,0.726785714,8.117767857,0.764285714,0,0.0375,1.212053571,3.571428571,347.5321429,,,
TARTOOR,0,Non veg,Ingredient,100 gms,100,79,18.2,0.2,1.2,0,0,0,0,0,,,
Tawa fish,,Indian restaurant dish,Meal,#REF!,,97.77915625,4.668746875,7.005853125,4.06621875,0.08375,0.81171875,0.1040625,6.8328125,4772.031,,,
Tea bag ,0,Beverages,Beverages,1 ea ,2,0,0,0,0,0,0,0,0,0,,,
Tea brewed w/tap water (black),0,Beverages,Beverages,1 cup ,237,2,0,0,1,0,0,0,0,7,,,
Tea Cool Drink can/btl ,0,Beverages,Beverages,1 cup ,248,82,0,0,22,0,0,0,0,33,,,
Tea green sweetened btl ,0,Beverages,Beverages,1 cup ,252,100,0,0,25,0,0,0,0,10,,,
Tea herbal Cranberry Cove brewed ,0,Beverages,Beverages,1 cup ,237,0,0,0,0,0,0,0,0,0,,,
Tea herbal Echinacea Complete Care brewed ,0,Beverages,Beverages,1 cup ,237,0,0,0,0,0,0,0,0,0,,,
Tea herbal Sleepytime brewed ,0,Beverages,Beverages,1 cup ,237,0,0,0,0,0,0,0,0,0,,,
Tempeh ,0,International dish,Meal,0.5 cup ,83,160,15,7.5,8,0,0,1.8,40,7,,,
Tempeh ckd ,0,International dish,Meal,3.6 oz ,100,197,18,9.7,9,0,0,3.4,,14,,,
TENGRA dried,0,Non veg,Ingredient,100 gms,100,255,54.9,3.9,0,0,0,0,0,0,,,
TENGRA fresh,0,Non veg,Ingredient,100 gms,100,144,19.2,6.4,2.3,0,0,0,0,0,,,
Tequila,,Simple/pure drink,Alcoholic,30 ml=1 oz,30,64,0,0,0,0,,,,,0.4,0.948,30
Tequila Cocktail,,Cocktails,Alcoholic,1,,127.8666667,,,2.1,2.1,0,,,,,2,
Tequila Mockingbird,,Cocktails,Alcoholic,1,,246.4666667,0.2,,18.1,15.1,0.6,0,,0.5,,3,
Tequila Slammer,,Cocktails,Alcoholic,1,,83.24745763,0.2,,5.049152542,1.1,0.6,0,,2.240112994,,2,
TETROLOBAR BEAN,0,Fresh vegetables,Ingredient,100 gms,100,30,1.9,0.4,4.8,0,1.8,0,0,0,,,
Thai Cocktail Sling,,Cocktails,Alcoholic,1,,186.8096421,0.167680426,0.016768043,16.14455614,7.75952381,0.259533898,0,,2.263801823,,2.3,
THAVITTU PAZHAM,0,Fresh vegetables,Ingredient,100 gms,100,47,0.6,0.2,10.7,0,5.6,0,0,7.7,,,
The Legend Martini,,Cocktails,Alcoholic,1,,237.2871795,0.328205128,,18.30512821,12.1,0.6,0,,13.96153846,,3,
The Modern Martini,,Cocktails,Alcoholic,1,,170.6030303,0.487012987,0.146103896,12.66233766,0,0.487012987,0.048701299,,2.435064935,,2,
Dominos Thin crust pizzasingle toppingnon-veg,,Dominos,Branded,Medium12 inch1/8th=1 slice,67,150,8,8.5,14,2,1,2.5,,330,,,
Dominos Thin crust pizzasingle toppingnon-veg,,Dominos,Branded,Large (14 inch)1 slice (1/8th),94,205,12,10,20,2,2,3,,715,,,
Dominos Thin crust pizzasingle toppingnon-veg extra cheese,,Dominos,Branded,Medium12 inch1/8th=1 slice,76,175,10,10.5,15,2,1,3.5,,415,,,
Dominos Thin crust pizzasingle toppingnon-veg extra cheese,,Dominos,Branded,Large (14 inch)1 slice (1/8th),106,235,14,12.5,21,2,2,4.5,,905,,,
Dominos Thin crust pizzasingle toppingveg,,Dominos,Branded,Medium12 inch1/8th=1 slice,63,140,5,9.5,15,2,1,2.5,,305,,,
Dominos Thin crust pizzasingle toppingveg,,Dominos,Branded,Large (14 inch)1 slice (1/8th),87,180,7,9.5,21,2,2,3,,630,,,
Dominos Thin crust pizzasingle toppingveg extra cheese,,Dominos,Branded,Medium12 inch1/8th=1 slice,72,165,7,11.5,16,2,1,3.5,,390,,,
Dominos Thin crust pizzasingle toppingveg extra cheese,,Dominos,Branded,Large (14 inch)1 slice (1/8th),99,210,9,12,22,2,2,4.5,,820,,,
Dominos Thin crust pizzathree toppingnon-veg,,Dominos,Branded,Medium12 inch1/8th=1 slice,91,190,14,8.5,14,2,1,2.5,,510,,,
Dominos Thin crust pizzathree toppingnon-veg,,Dominos,Branded,Large (14 inch)1 slice (1/8th),130,255,22,11,20,2,2,3,,885,,,
Dominos Thin crust pizzathree toppingnon-veg extra cheese,,Dominos,Branded,Medium12 inch1/8th=1 slice,100,215,16,10.5,15,2,1,3.5,,595,,,
Dominos Thin crust pizzathree toppingnon-veg extra cheese,,Dominos,Branded,Large (14 inch)1 slice (1/8th),142,285,24,13.5,21,2,2,4.5,,1075,,,
Dominos Thin crust pizzathree toppingveg,,Dominos,Branded,Medium12 inch1/8th=1 slice,79,160,5,11.5,17,2,1,2.5,,435,,,
Dominos Thin crust pizzathree toppingveg,,Dominos,Branded,Large (14 inch)1 slice (1/8th),109,180,7,9.5,23,2,2,3,,630,,,
Dominos Thin crust pizzathree toppingveg extra cheese,,Dominos,Branded,Medium12 inch1/8th=1 slice,88,185,7,13.5,18,2,1,3.5,,520,,,
Dominos Thin crust pizzathree toppingveg extra cheese,,Dominos,Branded,Large (14 inch)1 slice (1/8th),121,210,9,12,24,2,2,4.5,,820,,,
THOODUVALAI KEERAI,0,Fresh vegetables,Ingredient,100 gms,100,40,3.9,0.7,4.6,0,2.3,0,0,0,,,
Thousand  island low calorie                               ,0,Salad dressing,Meal,2 tbsp,31,62,1,4,7,0,1,0.23,0.7,254,,,
Thousand Island Dressing,,Salad dressing,Meal,One serving,,92.44,0.968,8.838,3.948,0,0.22,1.312,4,758.1,,,
Three Chilli Potato Salad,,Salads,Meal,One serving,,65.53295,0.992185,3.959365,11.39385,1.65,2.96445,0,,187.876,,,
McDonalds Thums - up,,McDonalds,Beverages,Large,494,198,0,0,49,49,0,0,,_,,,
Thumsup,,Thums Up,Beverages,100 ml,100,40,0,0,10,10,,,,,,,
